Date,Event,Category,Method,Gender,Round_Number,Judge,Winner_In_Round,Overall,Technique_Physical,Variety_Artistic,Performance_Interpretive,Musicality,Creativity,Personality,color
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 16 RoundRobin Group A,three,Male,r2,Jess,Flo,4.0,3.33,0.67,1.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 16 RoundRobin Group A,three,Male,r2,Max,Flo,1.33,1.0,2.0,2.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,M17,3.67,4.67,1.0,0.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,M17,74.33,27.67,27.33,19.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,M17,44.67,15.67,15.0,14.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,M17,3.33,2.67,2.0,1.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,M17,11.33,3.67,1.33,6.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,M17,11.0,3.33,4.67,3.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,M17,62.67,21.67,20.0,21.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,M17,100.0,33.33,33.33,33.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,M17,5.0,2.33,1.0,1.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,M17,100.0,33.33,33.33,33.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Bojin,M17,16.33,6.67,5.33,4.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Danilo,M17,100.0,33.33,33.33,33.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Spin,M17,100.0,33.33,33.33,33.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Jess,M17,11.0,3.67,4.0,3.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Max,M17,100.0,33.33,33.33,33.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,Double D,18.0,7.0,3.67,7.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,Double D,100.0,33.33,33.33,33.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,Double D,100.0,33.33,33.33,33.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,Double D,16.0,5.0,3.33,7.67,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,Double D,100.0,33.33,33.33,33.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,M17,7.0,6.0,0.0,1.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,M17,3.67,4.0,3.67,4.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,M17,21.33,11.33,10.0,0.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,M17,7.33,2.33,1.67,3.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,M17,3.0,0.0,0.67,2.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,M17,4.33,2.33,2.0,0.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,M17,2.33,3.0,4.33,3.67,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,M17,44.33,14.67,14.0,15.67,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,M17,4.67,2.0,1.67,1.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,M17,7.0,1.67,0.0,5.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Bojin,M17,13.33,7.0,4.33,2.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Danilo,M17,14.67,3.33,4.0,7.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Spin,M17,37.0,11.33,12.33,13.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Jess,M17,11.0,3.67,3.0,4.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Max,M17,15.0,4.67,2.33,8.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,Double D,3.67,1.33,1.33,1.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,Chau-lin,15.0,6.33,6.67,2.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,Chau-lin,22.0,13.33,5.0,13.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,Double D,0.67,1.67,1.33,1.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,Double D,4.33,0.0,0.33,4.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,Double D,6.0,1.33,2.33,2.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,Chau-lin,13.67,5.0,5.0,3.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,Chau-lin,22.67,0.33,11.67,11.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,Chau-lin,3.33,1.67,1.0,2.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,Double D,1.33,0.33,0.67,1.67,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Bojin,Chau-lin,5.67,6.33,2.0,2.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Danilo,Chau-lin,25.67,11.67,9.0,5.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Spin,Chau-lin,40.33,13.67,13.67,13.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Jess,Chau-lin,1.33,2.67,1.0,2.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r3,Max,Chau-lin,2.33,0.33,0.0,2.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,Deadly Dani,9.0,3.33,5.67,0.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,Deadly Dani,58.33,19.67,17.33,21.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,Deadly Dani,29.33,14.67,0.0,14.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,Flo,1.33,1.67,1.0,1.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,Deadly Dani,3.0,0.67,0.0,2.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,Deadly Dani,7.0,1.67,1.67,3.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,Deadly Dani,8.67,6.33,4.0,6.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,Deadly Dani,46.33,16.33,15.33,14.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,Deadly Dani,2.33,2.0,1.67,2.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,Deadly Dani,11.0,3.67,1.67,5.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,M17,7.67,2.0,3.33,2.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,M17,11.0,4.67,3.67,2.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,M17,27.33,14.0,13.33,0.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,Cheetah D,5.67,2.67,1.67,1.33,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,Cheetah D,6.0,1.33,0.0,4.67,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,M17,3.0,1.33,2.0,3.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,M17,29.67,6.0,10.33,13.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,M17,40.67,13.67,13.67,13.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,M17,1.33,2.0,2.0,1.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,M17,5.0,1.67,0.33,3.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,Chau-lin,4.0,0.33,2.33,1.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,Chau-lin,22.67,11.67,5.33,5.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,Chau-lin,30.33,15.67,14.67,0.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,Cicov,3.33,2.67,1.67,1.0,,,,red
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,Chau-lin,3.33,0.0,1.33,2.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,Chau-lin,8.33,3.67,4.67,0.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,Chau-lin,40.33,13.0,10.33,17.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,Chau-lin,42.0,15.0,16.0,11.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,Chau-lin,4.33,2.33,1.33,0.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,Chau-lin,7.33,2.0,0.0,5.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Bojin,Double D,13.33,4.0,5.67,3.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Danilo,Double D,23.33,12.67,5.67,5.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Spin,Double D,32.67,13.33,14.0,5.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Jess,Double D,6.67,2.33,2.67,1.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r1,Max,Double D,6.33,1.33,0.67,4.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Bojin,Double D,9.67,0.0,6.0,3.67,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Danilo,Double D,10.67,4.0,3.33,3.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Spin,Double D,43.67,14.0,14.33,15.33,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Jess,Double D,2.33,0.33,1.0,1.0,,,,blue
2023-07-08,German Breaking Championship 2023,1vs1 B-Boys Top 8 Knockout,three,Male,r2,Max,Double D,7.0,0.67,2.67,3.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,Kaede,2.67,3.0,1.67,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,Kaede,7.33,2.67,2.33,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,Kaede,7.67,3.0,2.67,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,Kaede,3.67,2.33,1.0,0.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,Kaede,7.67,1.67,3.67,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,Sawa,8.0,2.67,2.67,2.67,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Jack,Sawa,2.33,1.33,0.67,1.67,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Kazuki Roc,Kaede,6.0,2.33,2.0,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Shie Chan,Kaede,6.33,2.0,2.0,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,Kaede,6.67,2.67,1.33,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,Kaede,10.67,3.33,3.67,3.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,Kaede,8.33,3.33,1.67,3.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,Kaede,4.33,2.0,0.67,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,Kaede,7.67,2.0,2.67,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,Kaede,7.0,3.0,1.33,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Jack,Kaede,5.33,2.0,1.33,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Kazuki Roc,Kaede,6.67,3.0,2.0,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Shie Chan,Kaede,4.33,2.0,0.67,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,NaNaKa,1.67,2.0,1.67,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,NaNaKa,11.67,5.0,3.33,3.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,NaNaKa,4.0,1.33,1.0,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,Sawa,1.0,1.0,0.67,2.67,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,Sawa,4.67,2.0,1.33,1.33,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,NaNaKa,2.67,1.0,0.67,1.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Jack,NaNaKa,0.67,1.67,1.67,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Kazuki Roc,Sawa,2.0,1.33,1.33,2.0,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r3,Shie Chan,Sawa,5.33,2.0,1.33,2.0,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,Kaede,6.67,2.0,2.33,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,Kaede,14.33,5.67,4.33,4.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,Kaede,6.33,2.0,1.33,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,Kaede,5.0,2.33,0.67,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,Kaede,12.67,3.67,4.33,4.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,Kaede,5.67,2.67,0.33,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,Kyoka,1.33,0.0,3.0,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,Kyoka,5.0,1.33,3.33,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,Kyoka,4.0,1.33,0.67,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,Kyoka,2.67,0.67,1.33,0.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,Kyoka,7.33,1.67,2.33,3.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,Kyoka,5.33,2.0,1.0,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,NaNaKa,3.33,2.0,1.33,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,NaNaKa,13.33,5.0,4.33,4.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,NaNaKa,10.67,3.67,4.0,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,NaNaKa,3.33,3.33,1.67,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,NaNaKa,10.0,3.67,3.0,3.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,NaNaKa,8.33,3.33,2.33,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Jack,Raika,1.0,0.67,1.33,3.0,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Kazuki Roc,Raika,1.0,2.33,0.67,2.67,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r1,Shie Chan,Sawa,5.33,2.0,1.0,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Jack,Sawa,2.33,1.0,1.67,0.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Kazuki Roc,Sawa,5.33,1.67,0.67,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Girl Top 8 KnockOut,three,Male,r2,Shie Chan,Sawa,8.0,3.67,1.67,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r1,Jack,Tsukki,1.33,2.67,2.33,1.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r1,Kazuki Roc,Tsukki,10.0,3.0,4.0,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r1,Shie Chan,Tsukki,7.33,2.33,2.67,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r2,Jack,Tsukki,1.0,2.0,2.67,1.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r2,Kazuki Roc,Tsukki,11.0,3.33,3.67,4.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r2,Shie Chan,Tsukki,6.0,1.67,2.33,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r3,Jack,Tsukki,1.67,2.0,2.67,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r3,Kazuki Roc,Tsukki,5.67,3.0,4.0,1.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r3,Shie Chan,Tsukki,1.67,1.67,2.67,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r1,Jack,Tsukki,1.33,3.33,2.67,0.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r1,Kazuki Roc,Tsukki,4.33,4.0,1.67,2.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r1,Shie Chan,Tsukki,2.33,3.33,2.33,1.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r2,Jack,Tsukki,1.0,2.67,3.0,1.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r2,Kazuki Roc,Tsukki,8.0,3.67,2.0,2.33,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r2,Shie Chan,Tsukki,8.67,3.0,3.0,2.67,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r3,Jack,yuwma,4.0,1.0,2.67,2.33,,,,red
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r3,Kazuki Roc,Tsukki,3.0,2.67,2.67,3.0,,,,blue
2023-06-25,JDSF Breaking Block Battle Series 2023 – Kansai,1vs1 Open B-Boy Top 8 KnockOut,three,Male,r3,Shie Chan,yuwma,3.0,0.67,1.67,2.0,,,,red
